place,canonical,n_colonies,n_mentions,first_year,last_year,global_role,has_geo_cue
shipping_agency,Shipping Agency,2,4,1923,1927,local,False
gymnasia,Gymnasia,2,4,1923,1950,local,False
ubombo_mountains,Ubombo Mountains,1,4,1923,1927,local,True
assista,Assista,2,4,1924,1931,local,False
mount_gipsia,Mount Gipsia,1,4,1924,1929,local,True
male_island,Male Island,1,4,1925,1932,local,True
diyalatalawa,Diyalatalawa,1,4,1925,1939,local,False
manosa_krim_chiefdoms,Manosa Krim Chiefdoms,1,4,1925,1932,local,False
aitape,Aitape,1,4,1925,1925,local,False
manus,Manus,1,4,1925,1925,local,True
kieta,Kieta,1,4,1925,1925,local,True
glovers_island,Glovers Island,1,4,1927,1932,local,True
bonteh,Bonteh,1,4,1927,1940,trading_partner,True
apichau,Apichau,1,4,1928,1948,local,False
wheat_mill,Wheat Mill,1,4,1928,1931,local,False
cardiff,Cardiff,1,4,1928,1931,trading_partner,True
barber_line,Barber Line,1,4,1929,1932,local,False
government_quarters,Government Quarters,2,4,1930,1955,local,False
mukah_river,Mukah River,1,4,1931,1940,local,True
compagnie_francaise,Compagnie Francaise,1,4,1931,1934,local,False
compagnie_marseillaise,Compagnie Marseillaise,1,4,1931,1934,local,False
cie_fraissinet,Cie Fraissinet,1,4,1931,1940,local,False
societe_navale,Societe Navale,1,4,1931,1939,local,False
ulipa_plateau,Ulipa Plateau,2,4,1932,1937,local,False
meru_mountains,Meru Mountains,2,4,1932,1936,local,True
lake_ports,Lake Ports,2,4,1932,1936,local,True
south_turkana,South Turkana,2,4,1932,1934,local,False
ufipa_plateau,Ufipa Plateau,3,4,1932,1948,local,False
oguaa,Oguaa,1,4,1932,1936,local,False
mwirasandu,Mwirasandu,1,4,1932,1939,local,False
kandang_kerbau,Kandang Kerbau,2,4,1933,1934,local,False
north_east_monsoon,North-East Monsoon,1,4,1934,1936,local,False
highest_maximum,Highest Maximum,1,4,1934,1940,local,False
lowest_minimum,Lowest Minimum,1,4,1934,1940,local,False
the_mandingoes,The Mandingoes,2,4,1934,1950,local,False
juaben,Juaben,2,4,1934,1950,local,False
obuasi_district,Obuasi District,1,4,1934,1940,local,True
at_galle,At Galle,1,4,1936,1946,local,False
thomson_falls,Thomson Falls,1,4,1936,1939,local,True
the_mean_monthly,The Mean Monthly,1,4,1936,1940,local,False
minimum_temperature,Minimum Temperature,1,4,1936,1940,local,False
port_of_beira,Port of Beira,1,4,1936,1940,local,True
mount_tabor,Mount Tabor,1,4,1936,1940,local,True
dennis_island,Dennis Island,1,4,1936,1940,trading_partner,True
mafoki,Mafoki,1,4,1936,1940,local,False
mano_sa_krim,Mano Sa Krim,1,4,1936,1940,local,False
monck_mason_moore,Monck-Mason Moore,1,4,1936,1939,local,False
saunders_jones,Saunders-Jones,1,4,1936,1937,local,False
the_civil_service,The Civil Service,3,4,1937,1966,local,False
meda_ela,Meda Ela,1,4,1937,1946,local,False
at_nairobi,At Nairobi,1,4,1937,1948,local,False
soga,Soga,2,4,1937,1951,local,False
tiban,Tiban,1,4,1939,1940,local,False
torres_island,Torres Island,2,4,1939,1948,local,True
efate,Efate,2,4,1939,1957,local,True
the_phoenix_islands,The Phoenix Islands,3,4,1939,1948,local,True
east_africa_governors,East Africa Governors,3,4,1940,1946,local,False
standing_conference,Standing Conference,4,4,1940,1946,local,False
river_yarmuq,River Yarmuq,1,4,1940,1946,local,True
birim,Birim,2,4,1940,1950,local,False
st_benedict,St. Benedict,2,4,1940,1949,local,True
husn_murad,Husn Murad,1,4,1946,1951,local,False
acklins_island,Acklins Island,3,4,1946,1950,local,True
the_out_islands,The Out Islands,3,4,1946,1950,local,True
wenamu_river,Wenamu River,1,4,1946,1951,local,True
mahdia_river,Mahdia River,1,4,1946,1950,local,True
river_output,River. Output,1,4,1946,1950,local,True
st_hilarion,St. Hilarion,1,4,1946,1951,local,True
dodecanese_islands,Dodecanese Islands,1,4,1946,1951,local,True
the_wollofs,The Wollofs,2,4,1946,1950,local,False
outside_bathurst,Outside Bathurst,2,4,1946,1950,local,False
fulbe_firdu,Fulbe Firdu,2,4,1946,1950,local,False
jombo,Jombo,2,4,1946,1950,local,False
lorobo,Lorobo,2,4,1946,1950,local,False
habobo,Habobo,2,4,1946,1950,local,False
jawando,Jawando,2,4,1946,1950,local,False
labo,Labo,2,4,1946,1950,local,False
fulbe_futo,Fulbe Futo,2,4,1946,1950,local,False
the_serahulis,The Serahulis,2,4,1946,1950,local,False
the_krachi,The Krachi,1,4,1946,1950,local,False
the_rural_areas,The Rural Areas,1,4,1946,1950,local,False
kakitumba_river,Kakitumba River,2,4,1946,1950,local,True
the_cathedral_church,The Cathedral Church,1,4,1946,1948,local,False
half_hamite,Half-Hamite,2,4,1946,1948,local,False
niulakita,Niulakita,3,4,1946,1950,local,False
micronesians,Micronesians,3,4,1946,1963,local,False
the_line_islands,The Line Islands,3,4,1946,1950,local,True
mitre_island,Mitre Island,2,4,1946,1963,local,True
geographically_barbados,Geographically Barbados,1,4,1946,1950,local,False
socota,Socota,1,4,1948,1948,local,True
temburong_river,Temburong River,1,4,1948,1951,local,True
yorkshire,Yorkshire,1,4,1948,1951,local,False
nakon_sridhammaraj,Nakon Sridhammaraj,1,4,1948,1951,local,True
the_muda_river,The Muda River,1,4,1948,1951,local,True
bernam_river,Bernam River,1,4,1948,1951,local,True
the_kra_peninsula,The Kra Peninsula,1,4,1948,1951,local,True
ben_nevis,Ben Nevis,1,4,1948,1951,local,True
river_merbok,River Merbok,1,4,1948,1951,local,True
granville_island,Granville Island,1,4,1948,1951,local,True
the_bay,The Bay,1,4,1948,1951,local,True
mount_abyla,Mount Abyla,1,4,1948,1951,local,True
apes_hill,Apes Hill,1,4,1948,1951,local,True
lyemun_strait,Lyemun Strait,1,4,1948,1951,local,True
the_kowloon_peninsula,The Kowloon Peninsula,1,4,1948,1951,local,True
rio_minho,Rio Minho,1,4,1948,1951,local,True
rio_cobre,Rio Cobre,1,4,1948,1951,local,True
white_river,White River,1,4,1948,1951,local,True
river_spring,River Spring,1,4,1948,1951,local,True
st_andrew_youth_council,St. Andrew Youth Council,1,4,1948,1951,local,True
the_blessed_island,The Blessed Island,1,4,1948,1951,local,True
mill_hill,Mill Hill,1,4,1948,1951,local,True
scirocco,Scirocco,1,4,1948,1964,local,False
the_indo_mauritians,The Indo-Mauritians,1,4,1948,1951,local,False
prince_island,Prince Island,1,4,1948,1951,local,True
lake_young,Lake Young,1,4,1948,1951,local,True
lake_chila,Lake Chila,1,4,1948,1951,local,True
lake_moir,Lake Moir,1,4,1948,1951,local,True
luangwa_valley,Luangwa Valley,1,4,1948,1951,local,True
on_west_island,On West Island,2,4,1948,1951,local,True
home_island,Home Island,2,4,1948,1951,local,True
the_historic_island,The Historic Island,1,4,1948,1951,local,True
the_sudanians,The Sudanians,1,4,1950,1951,local,False
ajax_bay,Ajax Bay,2,4,1953,1956,local,True
lantau,Lantau,1,4,1953,1965,local,True
abattoir,Abattoir,1,4,1953,1956,local,False
river_various,River. Various,2,4,1953,1958,local,True
teacher_training_departments,Teacher Training Departments,1,4,1953,1956,local,False
surgical_clinics,Surgical Clinics,1,4,1954,1957,local,False
loan_co,Loan Co,1,4,1954,1957,local,False
st_christopher_nevis_anguilla,St. Christopher-Nevis-Anguilla,3,4,1955,1961,local,True
freetown_electricity_supplies,Freetown Electricity Supplies,1,4,1955,1958,local,False
lungi_airport,Lungi Airport,1,4,1956,1959,local,False
provincial_electricity_supplies,Provincial Electricity Supplies,1,4,1956,1959,local,False
provincial_water_supplies,Provincial Water Supplies,1,4,1956,1959,local,False
housing_schemes,Housing Schemes,1,4,1956,1959,local,False
fisheries_research,Fisheries Research,1,4,1956,1959,local,False
mbeya_district,Mbeya District,1,4,1956,1959,local,True
zanzibar_protectorate,Zanzibar Protectorate,1,4,1956,1963,local,False
entomological_laboratory,Entomological Laboratory,1,4,1957,1960,local,False
malaria_control_unit,Malaria Control Unit,1,4,1957,1960,local,False
st_helenian,St. Helenian,1,4,1957,1963,local,True
san_cristobal,San Cristobal,1,4,1957,1963,local,True
other_pacific_islanders,Other Pacific Islanders,2,4,1958,1962,local,False
ruvu_river,Ruvu River,1,4,1958,1961,local,True
aden_harbour,Aden Harbour,2,4,1960,1963,local,True
castle_harbour,Castle Harbour,1,4,1960,1963,local,True
taita_hills,Taita Hills,1,4,1960,1963,local,True
aldabra_lagoon,Aldabra Lagoon,1,4,1962,1965,local,True
swazi_national_administration,Swazi National Administration,1,4,1962,1966,local,False
ring,Ring,1,4,1963,1966,local,False
kingfish,Kingfish,1,4,1963,1966,local,False
jack_mackerel,Jack Mackerel,1,4,1963,1966,local,False
legal_service,Legal Service,1,4,1963,1966,local,False
the_graham_land_peninsula,The Graham Land Peninsula,1,4,1963,1964,local,True
continental_land_masses,Continental Land Masses,1,4,1963,1966,local,False
weddell,Weddell,1,4,1963,1966,local,False
south_shetlands_island,South Shetlands Island,1,4,1963,1966,local,True
caird_coast,Caird Coast,1,4,1963,1966,local,False
wiencke_islands,Wiencke Islands,1,4,1963,1966,local,True
melville_hall_estate,Melville Hall Estate,1,4,1963,1966,local,False
grand_bay,Grand Bay,1,4,1963,1966,local,True
no_museum,No Museum,1,4,1963,1966,local,False
dental_service,Dental Service,2,4,1963,1966,local,False
melville_hall,Melville Hall,1,4,1963,1966,local,False
combined_grimaldi,Combined Grimaldi,1,4,1963,1966,local,False
siosa_line,Siosa Line,1,4,1963,1966,local,False
wall_inter_island,Wall Inter Island,1,4,1963,1966,local,True
shipping_service_ltd,Shipping Service Ltd,1,4,1963,1966,local,False
the_government_fruit,The Government Fruit,1,4,1963,1966,local,False
packing,Packing,1,4,1963,1966,local,False
marketing_depot,Marketing Depot,1,4,1963,1966,local,False
three_marketing,Three Marketing,1,4,1963,1966,local,False
lime_juice,Lime Juice,1,4,1963,1966,local,False
lime_oil,Lime Oil,1,4,1963,1966,local,False
oranges,Oranges,1,4,1963,1966,local,False
grapefruit,Grapefruit,1,4,1963,1966,local,False
south_shetland_islands,South Shetland Islands,2,4,1963,1966,local,True
casino,Casino,2,4,1963,1966,local,False
mt_st,Mt. St,1,4,1963,1966,local,True
silver_hill,Silver Hill,1,4,1963,1966,local,True
aldabra_island,Aldabra Island,1,4,1963,1966,local,True
mt_gimie,Mt. Gimie,1,4,1963,1966,local,True
villa_bay,Villa Bay,1,4,1963,1966,local,True
fossil_bluff,Fossil Bluff,1,4,1964,1966,local,False
emergency_tax,Emergency Tax,1,4,1965,1966,local,False
the_antarctic_peninsula,The Antarctic Peninsula,1,4,1965,1966,local,True
tinkundla,Tinkundla,1,4,1965,1966,local,False
bay_harbour_master,"Bay.
Harbour-Master",1,3,1867,1905,local,True
blue_mountain_valley,Blue Mountain Valley,1,3,1867,1867,local,True
saint_vincent,Saint Vincent,1,3,1867,1867,local,True
wales_island,Wales Island,2,3,1867,1886,local,True
cape_rachado,Cape Rachado,2,3,1878,1883,trading_partner,True
cockscmb_mountains,Cockscmb Mountains,1,3,1879,1914,local,True
port_of_walwich_bay,Port of Walwich Bay,1,3,1879,1883,local,True
cape_mounted_yeomanry,Cape Mounted Yeomanry,1,3,1879,1880,local,True
port_of_natal,Port of Natal,1,3,1879,1883,local,True
point_scarborough,Point Scarborough,2,3,1879,1886,local,True
the_berbice_river,The Berbice River,1,3,1883,1888,local,True
st_leonards,St. Leonards,2,3,1883,1899,local,True
point_palmrya,Point Palmrya,1,3,1886,1932,local,True
south_sea_island,South Sea Island,1,3,1886,1889,local,True
port_of_nain,Port of Nain,1,3,1886,1894,local,True
scarcies_river,Scarcies River,1,3,1886,1889,local,True
river_the_city,"River.
The City",1,3,1888,1925,local,True
glorioso_islands,Glorioso Islands,1,3,1888,1890,local,True
st_paul_island,St. Paul Island,1,3,1888,1890,local,True
paul_island,Paul Island,1,3,1888,1890,local,True
amsterdam_island,Amsterdam Island,1,3,1888,1890,local,True
port_of_maryborough,Port of Maryborough,1,3,1888,1894,local,True
york_district,York District,2,3,1888,1900,local,True
toodyay_district,Toodyay District,2,3,1888,1900,local,True
blackwood_district,Blackwood District,2,3,1888,1900,local,True
melbourne_bank,Melbourne Bank,1,3,1888,1890,local,True
st_lucia_lake,St. Lucia Lake,1,3,1888,1890,local,True
cape_premier,Cape Premier,1,3,1889,1894,local,True
cape_ministry,Cape Ministry,1,3,1889,1894,local,True
setlagoli_river,Setlagoli River,1,3,1889,1894,local,True
maritsani_river,Maritsani River,1,3,1889,1894,local,True
port_of_simon,Port of Simon,1,3,1889,1900,local,True
port_of_mossel_bay,Port of Mossel Bay,1,3,1889,1900,local,True
port_of_knysna,Port of Knysna,1,3,1889,1909,local,True
port_of_port_nolloth,Port of Port Nolloth,1,3,1889,1900,local,True
barthurst_islands,Barthurst Islands,1,3,1889,1894,local,True
bay_of_morphon,Bay of Morphon,1,3,1890,1939,local,True
pilgrim_island,Pilgrim Island,2,3,1890,1897,local,True
little_scrub_island,Little Scrub Island,2,3,1890,1897,local,True
palmerston_island,Palmerston Island,2,3,1890,1897,local,True
hull_island,Hull Island,3,3,1890,1950,local,True
st_nicholas,St. Nicholas,1,3,1890,1898,local,True
the_kuriyan_muriyan_islands,The Kuriyan-Muriyan Islands,2,3,1894,1905,local,True
carcados_islands,Carcados Islands,1,3,1894,1898,local,True
bay_railway,Bay Railway,1,3,1894,1900,local,True
yorke_peninsula,Yorke Peninsula,1,3,1894,1899,local,True
port_germain,Port Germain,1,3,1894,1897,local,True
port_fairy,Port Fairy,1,3,1894,1917,local,True
port_melbourne,Port Melbourne,1,3,1894,1917,local,True
navigator_islands,Navigator Islands,1,3,1894,1900,local,True
bardera,Bardera,2,3,1896,1898,trading_partner,True
river_chobe,River Chobe,2,3,1896,1898,local,True
river_mazoe,River Mazoe,2,3,1896,1898,local,True
johnston_falls,Johnston Falls,2,3,1896,1898,local,True
upper_luapula_river,Upper Luapula River,2,3,1896,1898,local,True
vitilevu,Vitilevu,1,3,1896,1937,local,True
middle_district,Middle District,1,3,1896,1898,local,True
kormantin_bay,Kormantin Bay,2,3,1896,1898,local,True
birrim_river,Birrim River,2,3,1896,1898,local,True
river_umba,River Umba,3,3,1897,1900,local,True
the_river,The River,1,3,1897,1900,local,True
port_philip_bay,Port Philip Bay,1,3,1897,1899,local,True
st_catharines,St. Catharines,2,3,1898,1900,local,True
takoradi_bay,Takoradi Bay,2,3,1898,1900,trading_partner,True
cockscumb_mountains,Cockscumb Mountains,1,3,1899,1922,local,True
st_leger,St. Leger,2,3,1899,1917,local,True
plantagenet_district,Plantagenet District,1,3,1899,1917,local,True
cockscamb_mountains,Cockscamb Mountains,1,3,1900,1930,local,True
kyrena_mountains,Kyrena Mountains,1,3,1900,1917,local,True
port_arthur,Port Arthur,3,3,1900,1909,local,True
wellington_district,Wellington District,1,3,1900,1917,local,True
katanning_district,Katanning District,1,3,1900,1907,local,True
zout_river,Zout River,1,3,1905,1907,local,True
ben_blaine,Ben Blaine,1,3,1905,1907,local,True
kiwa,Kiwa,2,3,1905,1955,local,True
omoluma,Omoluma,2,3,1905,1907,local,True
day_dawn_district,Day Dawn District,1,3,1905,1907,local,True
river_goldfield,River Goldfield,1,3,1905,1907,local,True
woodland_island,Woodland Island,2,3,1906,1911,local,True
at_eerste_river,At Eerste River,1,3,1906,1908,local,True
point_railway,Point Railway,1,3,1906,1908,local,True
point_municipality,Point Municipality,1,3,1906,1908,local,True
umzimvubu_river,Umzimvubu River,1,3,1906,1908,local,True
st_johns_umtata_railway,St. Johns-Umtata Railway,1,3,1906,1908,local,True
cape_mounted_police,Cape Mounted Police,1,3,1906,1908,local,True
bay_bean,Bay Bean,2,3,1906,1909,local,True
portendie,Portendie,1,3,1906,1929,trading_partner,True
river_he,River. He,1,3,1906,1908,local,True
fore_bay,Fore Bay,1,3,1907,1909,local,True
cape_government_railways_refreshment,Cape Government Railways Refreshment,1,3,1907,1909,local,True
cape_town_agency,Cape Town Agency,2,3,1907,1923,local,True
watlings_island,Watlings Island,1,3,1909,1946,local,True
uvombo_district,Uvombo District,2,3,1909,1924,local,True
mannar_island,Mannar Island,1,3,1910,1912,local,True
mount_trodos,Mount Trodos,1,3,1910,1939,local,True
san_fernando_post_master,San Fernando Post Master,2,3,1910,1921,local,True
river_sombrero,River Sombrero,1,3,1911,1913,trading_partner,True
canje_highbury_district,Canje-Highbury District,1,3,1912,1925,local,True
philadelphia_leguan_district,Philadelphia-Leguan District,1,3,1912,1925,local,True
buxton_district,Buxton District,1,3,1912,1925,local,True
educational_district,Educational District,1,3,1912,1922,local,True
san_fernando_branch,San Fernando Branch,2,3,1912,1923,local,True
san_fernando_siparia,San Fernando-Siparia,1,3,1913,1915,local,True
fort_garry_station,Fort Garry Station,1,3,1914,1917,local,True
port_south_east,Port South East,1,3,1915,1918,local,True
mackay,Mackay,2,3,1917,1920,local,True
peak_district,Peak District,1,3,1917,1921,local,True
port_augusta_railway_loans,Port Augusta Railway Loans,1,3,1917,1917,local,True
port_nelson,Port Nelson,1,3,1918,1920,local,True
at_glace_bay,At Glace Bay,1,3,1919,1922,local,True
at_niue_island,At Niue Island,2,3,1919,1924,local,True
berea_district,Berea District,1,3,1920,1922,local,True
salisbury_district,Salisbury District,2,3,1920,1923,local,True
st_lawrence_lumber,St. Lawrence Lumber,1,3,1921,1927,local,True
terra_nova_river,Terra Nova River,1,3,1921,1927,local,True
bonavista_bay,Bonavista Bay,1,3,1921,1927,local,True
jerusalem_district,Jerusalem District,1,3,1921,1946,local,True
samaria_district,Samaria District,1,3,1921,1946,local,True
beersheba_district,Beersheba District,1,3,1921,1923,local,True
chambezi_river,Chambezi River,2,3,1921,1930,local,True
mankaiana_district,Mankaiana District,1,3,1921,1927,local,True
second_additional_district,Second Additional District,1,3,1923,1932,local,True
golok_river,Golok River,2,3,1923,1936,local,True
fort_prison,Fort Prison,2,3,1923,1925,local,True
telle_river,Telle River,1,3,1924,1927,local,True
marseille,Marseille,3,3,1924,1940,local,False
sherbo_island,Sherbo Island,1,3,1927,1930,local,True
roatan,Roatan,2,3,1927,1939,local,True
port_of_jinja,Port of Jinja,1,3,1928,1930,local,True
jaffna_peninsula,Jaffna Peninsula,1,3,1929,1931,local,True
arusha_district,Arusha District,2,3,1932,1934,local,True
nguu_mountains,Nguu Mountains,2,3,1932,1936,local,True
